Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,481,19.3
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,960,13
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,66,10
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2552,50.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,388,57.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3539,49.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1538,49.6
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,12544,30.6
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2725,49.7
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1799,44.8
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,449,46
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,265,40.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,10578,46.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,4344,43.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,536,32.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,746,44.7
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4850,35.8
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,3258,47.7
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1537,42.1
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1475,47.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2962,66
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2578,54.7
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,802,53.8
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1903,29.7
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,3229,44
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,4647,43.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2574,42
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1814,59.8
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,3309,50.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,637,56.3
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,799,38.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1340,45.4
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,815,59
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,3218,33.7
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1430,67.3
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,6515,30.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4991,47.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,368,44.1
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,6756,55.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2422,60.1
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1999,44.5
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,7324,52
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,649,53.1
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2737,54
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,469,49.5
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3873,56.4
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9976,37.4
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,146571,43.2
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,1223,45.6
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,346,48.4
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,3429,39.6
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,3192,41.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1516,77.9
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,3206,49.3
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,400,65.8
2015,All Causes,All causes,Alabama,51909,924.5
2015,All Causes,All causes,Alaska,4316,747.4
2015,All Causes,All causes,Arizona,54299,671.8
2015,All Causes,All causes,Arkansas,31617,901.8
2015,All Causes,All causes,California,259206,621.6
2015,All Causes,All causes,Colorado,36349,665
2015,All Causes,All causes,Connecticut,30535,656.1
2015,All Causes,All causes,Delaware,8582,741.5
2015,All Causes,All causes,District of Columbia,4871,748.6
2015,All Causes,All causes,Florida,191737,662.9
2015,All Causes,All causes,Georgia,79942,808.1
2015,All Causes,All causes,Hawaii,11053,588.2
2015,All Causes,All causes,Idaho,13026,727.8
2015,All Causes,All causes,Illinois,106872,728.3
2015,All Causes,All causes,Indiana,62713,833.9
2015,All Causes,All causes,Iowa,29600,724.6
2015,All Causes,All causes,Kansas,26664,774.1
2015,All Causes,All causes,Kentucky,46564,924.7
2015,All Causes,All causes,Louisiana,43716,874.2
2015,All Causes,All causes,Maine,14479,783.5
2015,All Causes,All causes,Maryland,47247,705.7
2015,All Causes,All causes,Massachusetts,57806,684.8
2015,All Causes,All causes,Michigan,95140,784.4
2015,All Causes,All causes,Minnesota,42800,653.8
2015,All Causes,All causes,Mississippi,31783,963.7
2015,All Causes,All causes,Missouri,59871,816.9
2015,All Causes,All causes,Montana,9942,762.7
2015,All Causes,All causes,Nebraska,16740,739.2
2015,All Causes,All causes,Nevada,22879,757.2
2015,All Causes,All causes,New Hampshire,11984,720.6
2015,All Causes,All causes,New Jersey,72271,666
2015,All Causes,All causes,New Mexico,17685,741.5
2015,All Causes,All causes,New York,153628,644
2015,All Causes,All causes,North Carolina,89133,789.9
2015,All Causes,All causes,North Dakota,6223,696.8
2015,All Causes,All causes,Ohio,118188,828.4
2015,All Causes,All causes,Oklahoma,39422,904.3
2015,All Causes,All causes,Oregon,35705,722.3
2015,All Causes,All causes,Pennsylvania,132598,768.3
2015,All Causes,All causes,Rhode Island,10163,721.9
2015,All Causes,All causes,South Carolina,47198,840
2015,All Causes,All causes,South Dakota,7731,715.4
2015,All Causes,All causes,Tennessee,66570,886.4
2015,All Causes,All causes,Texas,189654,745
2015,All Causes,All causes,United States,2712630,733.1
2015,All Causes,All causes,Utah,17334,712.1
2015,All Causes,All causes,Vermont,5919,714.7
2015,All Causes,All causes,Virginia,65577,721.6
2015,All Causes,All causes,Washington,54595,687.4
2015,All Causes,All causes,West Virginia,22752,943.4
2015,All Causes,All causes,Wisconsin,51264,715.9
2015,All Causes,All causes,Wyoming,4778,748.3
2015,Alzheimer's disease (G30),Alzheimer's disease,Alabama,2282,41.8
2015,Alzheimer's disease (G30),Alzheimer's disease,Alaska,68,16.7
2015,Alzheimer's disease (G30),Alzheimer's disease,Arizona,2943,35.8
2015,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,1457,41.5
2015,Alzheimer's disease (G30),Alzheimer's disease,California,15065,35.7
2015,Alzheimer's disease (G30),Alzheimer's disease,Colorado,1612,31.3
2015,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,966,19
2015,Alzheimer's disease (G30),Alzheimer's disease,Delaware,264,22.6
2015,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,129,19.2
2015,Alzheimer's disease (G30),Alzheimer's disease,Florida,7031,21.8
2015,Alzheimer's disease (G30),Alzheimer's disease,Georgia,3714,42.4
2015,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,422,19.5
2015,Alzheimer's disease (G30),Alzheimer's disease,Idaho,552,31.6
2015,Alzheimer's disease (G30),Alzheimer's disease,Illinois,3686,24.4
2015,Alzheimer's disease (G30),Alzheimer's disease,Indiana,2513,33.1
2015,Alzheimer's disease (G30),Alzheimer's disease,Iowa,1339,29.9
2015,Alzheimer's disease (G30),Alzheimer's disease,Kansas,865,23.5
2015,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1694,34.9
2015,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,2018,42.5
2015,Alzheimer's disease (G30),Alzheimer's disease,Maine,544,28.4
2015,Alzheimer's disease (G30),Alzheimer's disease,Maryland,1095,16.4
2015,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1815,20.2
2015,Alzheimer's disease (G30),Alzheimer's disease,Michigan,3771,30.1
2015,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1789,26
2015,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,1402,44.1
2015,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2173,28.7
2015,Alzheimer's disease (G30),Alzheimer's disease,Montana,277,20.7
2015,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,598,24.8
2015,Alzheimer's disease (G30),Alzheimer's disease,Nevada,874,32.9
2015,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,432,25.5
2015,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,2260,19.8
2015,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,483,19.9
2015,Alzheimer's disease (G30),Alzheimer's disease,New York,3174,12.6
2015,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,3803,34.8
2015,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,376,36.7
2015,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4643,31.1
2015,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1498,34.7
2015,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1652,33
2015,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,4012,21
2015,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,453,28.8
2015,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,2453,46.2
2015,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,421,34.8
2015,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,3122,43.4
2015,Alzheimer's disease (G30),Alzheimer's disease,Texas,8903,38.2
2015,Alzheimer's disease (G30),Alzheimer's disease,United States,110561,29.4
2015,Alzheimer's disease (G30),Alzheimer's disease,Utah,906,40.7
2015,Alzheimer's disease (G30),Alzheimer's disease,Vermont,298,35.1
2015,Alzheimer's disease (G30),Alzheimer's disease,Virginia,2248,25.6
2015,Alzheimer's disease (G30),Alzheimer's disease,Washington,3490,44.4
2015,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,738,30
2015,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,2087,27.5
2015,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,151,24.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2937,52.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Alaska,182,36.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2522,30.7
2015,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1653,46.8
2015,Cerebrovascular diseases (I60-I69),Stroke,California,15065,36.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1856,34.9
2015,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1388,28.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Delaware,466,39.4
2015,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,242,38.3
2015,Cerebrovascular diseases (I60-I69),Stroke,Florida,11433,37.1
2015,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4335,45.3
2015,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,735,38.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Idaho,641,36.3
2015,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5709,38.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Indiana,2959,39.1
2015,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1418,33.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1364,38.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2050,40.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2280,46
2015,Cerebrovascular diseases (I60-I69),Stroke,Maine,616,32.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2540,37.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2475,28.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4666,37.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2238,33.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1734,52.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3037,40.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Montana,458,33.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776,33.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Nevada,1078,37
2015,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457,26.9
2015,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3413,31.1
2015,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,786,32.5
2015,Cerebrovascular diseases (I60-I69),Stroke,New York,6292,26
2015,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5033,44.7
2015,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,308,33.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5945,40.7
2015,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1881,43
2015,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1873,37.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6987,38.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,394,27.1
2015,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2600,46.7
2015,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,383,33.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3447,46
2015,Cerebrovascular diseases (I60-I69),Stroke,Texas,10485,42.7
2015,Cerebrovascular diseases (I60-I69),Stroke,United States,140323,37.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Utah,888,38.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Vermont,307,36.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3393,38
2015,Cerebrovascular diseases (I60-I69),Stroke,Washington,2703,34.2
2015,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1079,43.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2618,35.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,198,31.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,3279,56.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,204,37.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,3681,43.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,2270,62.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,California,13621,33.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,2577,47.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1369,29.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,510,42.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,147,23.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,11705,38.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,4607,46.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,332,17.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,843,46.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,5544,38.2
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,4212,55.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,2011,49.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1704,49.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,3331,64.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,2178,43.2
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,1025,53.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,2040,30.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2784,33
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,5848,47.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,2351,36.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1924,57.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,3935,52.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,679,50.2
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,1174,52.2
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1617,54.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,705,41.9
2015,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,3202,29.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,1109,44.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,New York,7109,29.9
2015,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,5221,45.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,351,40
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,7211,49.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2924,65.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,2119,42.4
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6664,38.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,510,36.9
2015,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2908,49.9
2015,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,502,45.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,4239,54.9
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,10231,41.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,United States,155041,41.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,811,33.9
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,357,42.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3370,37.1
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,3154,39.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1628,64.6
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2846,39.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,368,57.1
2015,Diabetes mellitus (E10-E14),Diabetes,Alabama,1255,21.7
2015,Diabetes mellitus (E10-E14),Diabetes,Alaska,142,23.9
2015,Diabetes mellitus (E10-E14),Diabetes,Arizona,2081,25.3
2015,Diabetes mellitus (E10-E14),Diabetes,Arkansas,886,24.7
2015,Diabetes mellitus (E10-E14),Diabetes,California,8845,21.2
2015,Diabetes mellitus (E10-E14),Diabetes,Colorado,887,15.9
2015,Diabetes mellitus (E10-E14),Diabetes,Connecticut,653,13.9
2015,Diabetes mellitus (E10-E14),Diabetes,Delaware,215,18.1
2015,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,162,25.7
2015,Diabetes mellitus (E10-E14),Diabetes,Florida,5403,18.6
2015,Diabetes mellitus (E10-E14),Diabetes,Georgia,2210,21.4
2015,Diabetes mellitus (E10-E14),Diabetes,Hawaii,263,14.5
2015,Diabetes mellitus (E10-E14),Diabetes,Idaho,403,22.1
2015,Diabetes mellitus (E10-E14),Diabetes,Illinois,2817,19.2
